Name,Query,Answer1,Answer2,Type1,Type2,TypePair,Cosine_similarity,Answer1_sentiment,Answer2_sentiment,Rouge1,Rouge2,RougeL,MissingInfoRatio,Answer1_Length,Answer2_Length
test_chunk_10__1-2668336-17,In what district is the incumbent Charles Fisher?,Charles Fisher is the incumbent in the 10th district.,Charles Fisher is the incumbent for North Carolina 10.,html,md,html + md,0.7813302278518677,positive,positive,0.5555555555555556,0.5,0.5555555555555556,0.4444444439506172,9,9
test_chunk_10__1-2668336-17,In what district is the incumbent Charles Fisher?,"Based on the provided text, the incumbent Charles Fisher is in North Carolina 10. The text states: ""In North Carolina 10, incumbent Charles Fisher from the Democratic-Republican party, first elected in 1819 (special election), was re-elected.""",Charles Fisher is the incumbent for North Carolina 10.,hard-coded,md,hard-coded + md,0.8617082238197327,positive,positive,0.3404255319148936,0.22222222222222224,0.2978723404255319,0.1111111109876543,36,9
test_chunk_10__1-2668336-17,The candidates Charles Fisher (DR) 65.1% W. Jones (F) 34.9% is for what incumbent?,The candidates Charles Fisher (DR) 65.1% W. Jones (F) 34.9% are for the incumbent Charles Fisher. This information is found in the table for North Carolina 10.,"The candidates Charles Fisher (DR) with 65.1% and W. Jones (F) with 34.9% are for the incumbent Charles Fisher. This information is stated directly in the text within the description of North Carolina 10: ""In North Carolina 10, incumbent Charles Fisher from the Democratic-Republican party, first elected in 1819 (special election), was re-elected. The candidates were Charles Fisher (DR) with 65.1% and W. Jones (F) with 34.9%.""",html,hard-coded,hard-coded + html,0.9108633399009705,negative,positive,0.5098039215686274,0.4,0.5098039215686274,0.534883720805841,27,67
test_chunk_10__1-2668336-17,The candidates Charles Fisher (DR) 65.1% W. Jones (F) 34.9% is for what incumbent?,The candidates Charles Fisher (DR) 65.1% W. Jones (F) 34.9% are for the incumbent Charles Fisher. This information is found in the table for North Carolina 10.,The provided context indicates that Charles Fisher is the incumbent for Pennsylvania,html,md,html + md,0.6562761068344116,negative,positive,0.34146341463414637,0.10256410256410255,0.2926829268292683,0.45454545413223135,27,12
test_chunk_10__1-2668336-17,The candidates Charles Fisher (DR) 65.1% W. Jones (F) 34.9% is for what incumbent?,"The candidates Charles Fisher (DR) with 65.1% and W. Jones (F) with 34.9% are for the incumbent Charles Fisher. This information is stated directly in the text within the description of North Carolina 10: ""In North Carolina 10, incumbent Charles Fisher from the Democratic-Republican party, first elected in 1819 (special election), was re-elected. The candidates were Charles Fisher (DR) with 65.1% and W. Jones (F) with 34.9%.""",The provided context indicates that Charles Fisher is the incumbent for Pennsylvania,hard-coded,md,hard-coded + md,0.6660720109939575,positive,positive,0.16470588235294117,0.04819277108433734,0.1411764705882353,0.45454545413223135,67,12
test_chunk_10__1-2668336-17,The district North Carolina 10 have what candidates?,"In district North Carolina 10, the candidates were Charles Fisher (DR) with 65.1% and W. Jones (F) with 34.9%.","In North Carolina 10, the candidates were Charles Fisher (DR) with 65.1% and W. Jones (F) with 34.9%.",html,hard-coded,hard-coded + html,0.9720691442489624,positive,positive,0.975609756097561,0.9230769230769231,0.975609756097561,0.0,19,18
test_chunk_10__1-2668336-17,The district North Carolina 10 have what candidates?,"In district North Carolina 10, the candidates were Charles Fisher (DR) with 65.1% and W. Jones (F) with 34.9%.","According to the provided text, the candidates for North Carolina 10 were Charles Fisher (DR) with 65.1% and W. Jones (F) with 34.9%.",html,md,html + md,0.8723155856132507,positive,positive,0.8260869565217391,0.7272727272727272,0.7391304347826089,0.2857142855782313,19,23
test_chunk_10__1-2668336-17,The district North Carolina 10 have what candidates?,"In North Carolina 10, the candidates were Charles Fisher (DR) with 65.1% and W. Jones (F) with 34.9%.","According to the provided text, the candidates for North Carolina 10 were Charles Fisher (DR) with 65.1% and W. Jones (F) with 34.9%.",hard-coded,md,hard-coded + md,0.922435462474823,positive,positive,0.8444444444444444,0.744186046511628,0.7555555555555556,0.2857142855782313,18,23
test_chunk_10__1-2668336-19,Who were the candidates in the election where william wilson was the incumbent?,"Based on the provided documents, the candidates in the election where William Wilson was the incumbent were John Murray and George Denison.

Here's how I found that:

The document ""test_chunk_10__1-2668264-22.html"" lists Pennsylvania's 10th district as a plural district with 2 seats.
It states William Wilson was the incumbent, and ""John Murray (DR) 50.4%"" and ""George Denison (DR) 49.6%"" were the candidates.","Based on the provided text, William Wilson was the incumbent in South Carolina 6. The candidates in that election were John Wilson (J) with 50.8% and Warren R. Davis (J) with 49.2%.",html,hard-coded,hard-coded + html,0.5097385048866272,negative,positive,0.43809523809523815,0.1941747572815534,0.28571428571428575,0.4230769229142012,61,32
test_chunk_10__1-2668336-19,Who were the candidates in the election where william wilson was the incumbent?,"Based on the provided documents, the candidates in the election where William Wilson was the incumbent were John Murray and George Denison.

Here's how I found that:

The document ""test_chunk_10__1-2668264-22.html"" lists Pennsylvania's 10th district as a plural district with 2 seats.
It states William Wilson was the incumbent, and ""John Murray (DR) 50.4%"" and ""George Denison (DR) 49.6%"" were the candidates.","Based on the provided text, William Wilson was an incumbent in Pennsylvania 10, a plural district with 2 seats. The candidates in that election were John Murray (DR) and George Denison (DR).",html,md,html + md,0.9389801621437073,negative,positive,0.5631067961165049,0.3564356435643565,0.44660194174757284,0.19999999993333334,61,32
test_chunk_10__1-2668336-19,Who were the candidates in the election where william wilson was the incumbent?,"Based on the provided text, William Wilson was the incumbent in South Carolina 6. The candidates in that election were John Wilson (J) with 50.8% and Warren R. Davis (J) with 49.2%.","Based on the provided text, William Wilson was an incumbent in Pennsylvania 10, a plural district with 2 seats. The candidates in that election were John Murray (DR) and George Denison (DR).",hard-coded,md,hard-coded + md,0.5814052224159241,positive,positive,0.6060606060606061,0.4375,0.5454545454545455,0.4333333331888889,32,32
test_chunk_10__1-2668336-19,Who were the incumbent(s) in the election featuring john murray (dr) 50.4% george denison (dr) 49.6% with a result of a retired democratic-republican hold?,"Based on the provided text, the incumbents in the election featuring John Murray (DR) 50.4% and George Denison (DR) 49.6%, with the result being a retired Democratic-Republican hold, were William A. Burwell and John Murray.

Here's how I found that:

The text states that in Pennsylvania's 12th congressional district, there was an election featuring John Murray with the breakdown you described.
Additionally, William A. Burwell is listed as an incumbent for Virginia's 14th district who was re-elected.
Therefore, William A. Burwell and John Murray were the incumbents in the election.","The incumbent in the election featuring John Murray (DR) with 50.4% and George Denison (DR) with 49.6%, where a retired Democratic-Republican resulted in a hold, was a Democratic-Republican who had previously held the seat. The text identifies this as a situation where a Democratic-Republican held the seat after a prior Democratic-Republican retired.",html,hard-coded,hard-coded + html,0.7368879318237305,negative,negative,0.4645161290322581,0.23529411764705882,0.36129032258064514,0.371428571322449,90,52
test_chunk_10__1-2668336-19,Who were the incumbent(s) in the election featuring john murray (dr) 50.4% george denison (dr) 49.6% with a result of a retired democratic-republican hold?,"Based on the provided text, the incumbents in the election featuring John Murray (DR) 50.4% and George Denison (DR) 49.6%, with the result being a retired Democratic-Republican hold, were William A. Burwell and John Murray.

Here's how I found that:

The text states that in Pennsylvania's 12th congressional district, there was an election featuring John Murray with the breakdown you described.
Additionally, William A. Burwell is listed as an incumbent for Virginia's 14th district who was re-elected.
Therefore, William A. Burwell and John Murray were the incumbents in the election.","The provided context indicates that John Murray and George Denison were the incumbents in the election where John Murray (DR) received 50.4% and George Denison (DR) received 49.6%, and the result was a retired Democratic-Republican hold. They were both Democratic-Republican party members.",html,md,html + md,0.7448797821998596,negative,negative,0.46153846153846156,0.2836879432624113,0.3636363636363636,0.31034482747919145,90,42
test_chunk_10__1-2668336-19,Who were the incumbent(s) in the election featuring john murray (dr) 50.4% george denison (dr) 49.6% with a result of a retired democratic-republican hold?,"The incumbent in the election featuring John Murray (DR) with 50.4% and George Denison (DR) with 49.6%, where a retired Democratic-Republican resulted in a hold, was a Democratic-Republican who had previously held the seat. The text identifies this as a situation where a Democratic-Republican held the seat after a prior Democratic-Republican retired.","The provided context indicates that John Murray and George Denison were the incumbents in the election where John Murray (DR) received 50.4% and George Denison (DR) received 49.6%, and the result was a retired Democratic-Republican hold. They were both Democratic-Republican party members.",hard-coded,md,hard-coded + md,0.8979400396347046,negative,negative,0.5384615384615384,0.3333333333333333,0.4423076923076923,0.4482758619143876,52,42
test_chunk_10__1-2668352-14,Name the district for first elected 1810,"Based on the provided text, the district for someone first elected in 1810 is Pennsylvania 8. William Piper was first elected in 1810 and represented that district.",William was first elected in 1810 in Virginia's 10th district.,html,hard-coded,hard-coded + html,0.6345111131668091,negative,positive,0.42105263157894735,0.2222222222222222,0.368421052631579,0.2222222219753086,27,10
test_chunk_10__1-2668352-14,Name the district for first elected 1810,"Based on the provided text, the district for someone first elected in 1810 is Pennsylvania 8. William Piper was first elected in 1810 and represented that district.","The district for ""First elected 1810"" is Pennsylvania 8, with William Piper as the incumbent.",html,md,html + md,0.9452215433120728,negative,positive,0.5714285714285714,0.35000000000000003,0.5238095238095238,0.4285714282653061,27,15
test_chunk_10__1-2668352-14,Name the district for first elected 1810,William was first elected in 1810 in Virginia's 10th district.,"The district for ""First elected 1810"" is Pennsylvania 8, with William Piper as the incumbent.",hard-coded,md,hard-coded + md,0.6388769149780273,positive,positive,0.3846153846153846,0.08333333333333333,0.23076923076923075,0.8571428565306122,10,15
test_chunk_10__1-2668352-14,Name the district for hugh glasgow,District 4,Hugh Glasgow was in Pennsylvania's 4th district.,html,hard-coded,hard-coded + html,0.46467193961143494,positive,positive,0.2,0.0,0.2,0.9999999985714286,2,7
test_chunk_10__1-2668352-14,Name the district for hugh glasgow,District 4,"I am sorry, but the provided text does not contain any information about a ""hugh glasgow"" or a district associated with that name. The provided texts focus on Virginia and its congressional districts during a specific historical period.",html,md,html + md,0.31803107261657715,positive,negative,0.05,0.0,0.05,0.9705882350086505,2,38
test_chunk_10__1-2668352-14,Name the district for hugh glasgow,Hugh Glasgow was in Pennsylvania's 4th district.,"I am sorry, but the provided text does not contain any information about a ""hugh glasgow"" or a district associated with that name. The provided texts focus on Virginia and its congressional districts during a specific historical period.",hard-coded,md,hard-coded + md,0.7204139232635498,positive,negative,0.13043478260869565,0.045454545454545456,0.13043478260869565,0.9999999997058824,7,38
test_chunk_10__1-2668352-14,Name the incumbent for lost re-election democratic-republican hold,"Based on the provided text, the incumbent for Pennsylvania who lost re-election with a ""Democratic-Republican hold"" was Daniel Udree (Pennsylvania, District 7).","Based on the provided text, here's the incumbent for lost re-election and their party affiliation:

Francis White (Federalist) - Lost re-election in Virginia's 2nd district to Magnus Tate (Federalist).",html,hard-coded,hard-coded + html,0.5100152492523193,negative,negative,0.42857142857142855,0.2962962962962963,0.42857142857142855,0.615384615147929,22,29
test_chunk_10__1-2668352-14,Name the incumbent for lost re-election democratic-republican hold,"Based on the provided text, the incumbent for Pennsylvania who lost re-election with a ""Democratic-Republican hold"" was Daniel Udree (Pennsylvania, District 7).","The incumbent for ""Lost re-election Democratic-Republican hold"" is John G. Jackson, representing Virginia 1, and John W. Eppes, representing Virginia 16.",html,md,html + md,0.5699384212493896,negative,positive,0.3829787234042554,0.2666666666666666,0.3829787234042554,0.7222222218209876,22,21
test_chunk_10__1-2668352-14,Name the incumbent for lost re-election democratic-republican hold,"Based on the provided text, here's the incumbent for lost re-election and their party affiliation:

Francis White (Federalist) - Lost re-election in Virginia's 2nd district to Magnus Tate (Federalist).","The incumbent for ""Lost re-election Democratic-Republican hold"" is John G. Jackson, representing Virginia 1, and John W. Eppes, representing Virginia 16.",hard-coded,md,hard-coded + md,0.5809019207954407,negative,positive,0.2909090909090909,0.18867924528301885,0.2909090909090909,0.7222222218209876,29,21
test_chunk_10__1-2668352-14,Name the result for 1810.,"Here's a breakdown of the results from 1810, based on the provided information:

No results are found. The provided text refers to results from 2007 and 1810 doesn't align with any event mentioned.","The provided text does not contain any information about the year 1810 or any results for it. The provided context details information about football teams and racing statistics within specific years, but does not include any data for 1810. Therefore, I cannot answer your question.",html,hard-coded,hard-coded + html,0.6537139415740967,negative,negative,0.3,0.07692307692307691,0.2,0.7999999997714285,33,45
test_chunk_10__1-2668352-14,Name the result for 1810.,"Here's a breakdown of the results from 1810, based on the provided information:

No results are found. The provided text refers to results from 2007 and 1810 doesn't align with any event mentioned.","""Worst Case Ontario""",html,md,html + md,0.16585373878479004,negative,negative,0.0,0.0,0.0,0.9999999966666667,33,3
test_chunk_10__1-2668352-14,Name the result for 1810.,"The provided text does not contain any information about the year 1810 or any results for it. The provided context details information about football teams and racing statistics within specific years, but does not include any data for 1810. Therefore, I cannot answer your question.","""Worst Case Ontario""",hard-coded,md,hard-coded + md,0.10813504457473755,negative,negative,0.0,0.0,0.0,0.9999999966666667,45,3
test_chunk_10__1-2668352-14,Name the result for pennsylvania 8,"Based on the provided text, the result for Pennsylvania 8 was ""Re-elected"".","Based on the provided text, in Pennsylvania 8, incumbent John Ewing from the Jacksonian party, first elected in 1826, was re-elected. The candidates were John Ewing (J) with 64.2% and William B. Cannon (AJ) with 35.8%.",html,hard-coded,hard-coded + html,0.4983846843242645,positive,positive,0.4230769230769231,0.27999999999999997,0.38461538461538464,0.7666666664111111,12,36
test_chunk_10__1-2668352-14,Name the result for pennsylvania 8,"Based on the provided text, the result for Pennsylvania 8 was ""Re-elected"".","The result for Pennsylvania 8 was ""Re-elected"".",html,md,html + md,0.9827525615692139,positive,positive,0.761904761904762,0.7368421052631579,0.761904761904762,0.0,12,7
test_chunk_10__1-2668352-14,Name the result for pennsylvania 8,"Based on the provided text, in Pennsylvania 8, incumbent John Ewing from the Jacksonian party, first elected in 1826, was re-elected. The candidates were John Ewing (J) with 64.2% and William B. Cannon (AJ) with 35.8%.","The result for Pennsylvania 8 was ""Re-elected"".",hard-coded,md,hard-coded + md,0.49929192662239075,positive,positive,0.25531914893617025,0.13333333333333333,0.25531914893617025,0.571428570612245,36,7
test_chunk_10__1-2668352-19,What party does James Pleasants belong to?,"Based on the provided text, James Pleasants belongs to the Democratic-Republican party. This information is found in the table for Virginia, where he is listed as an incumbent and his party affiliation is explicitly stated.",James Pleasants belongs to the Democratic-Republican party.,html,hard-coded,hard-coded + html,0.9095403552055359,negative,positive,0.3636363636363636,0.33333333333333337,0.3636363636363636,0.0,35,7
test_chunk_10__1-2668352-19,What party does James Pleasants belong to?,"Based on the provided text, James Pleasants belongs to the Democratic-Republican party. This information is found in the table for Virginia, where he is listed as an incumbent and his party affiliation is explicitly stated.","According to the provided text, James Pleasants belongs to the Democratic-Republican party. This is indicated in the table for Virginia 17, where his party is listed as ""Democratic-Republican"".",html,md,html + md,0.9724924564361572,negative,negative,0.7272727272727272,0.5625,0.6666666666666666,0.20833333324652778,35,28
test_chunk_10__1-2668352-19,What party does James Pleasants belong to?,James Pleasants belongs to the Democratic-Republican party.,"According to the provided text, James Pleasants belongs to the Democratic-Republican party. This is indicated in the table for Virginia 17, where his party is listed as ""Democratic-Republican"".",hard-coded,md,hard-coded + md,0.9246655702590942,positive,negative,0.4210526315789474,0.3888888888888889,0.4210526315789474,0.7083333330381945,7,28
